Customer ID,Customer_Segment,Order_Count,Customer_Type
17647.0,At Risk,2,Repeat Customer
17648.0,Potential Loyalists,1,One-Time Customer
17649.0,Potential Loyalists,2,Repeat Customer
17651.0,Loyal Customers,6,Repeat Customer
17655.0,VIP / Champions,3,Repeat Customer
17657.0,At Risk,1,One-Time Customer
17659.0,Loyal Customers,3,Repeat Customer
17660.0,Lost / Hibernating,1,One-Time Customer
17662.0,At Risk,2,Repeat Customer
17663.0,VIP / Champions,10,Repeat Customer
17664.0,Potential Loyalists,2,Repeat Customer
17665.0,Potential Loyalists,1,One-Time Customer
17666.0,Loyal Customers,3,Repeat Customer
17667.0,Loyal Customers,4,Repeat Customer
17669.0,Loyal Customers,3,Repeat Customer
17671.0,Loyal Customers,2,Repeat Customer
17672.0,Loyal Customers,5,Repeat Customer
17673.0,VIP / Champions,7,Repeat Customer
17674.0,Potential Loyalists,1,One-Time Customer
17675.0,VIP / Champions,40,Repeat Customer
17676.0,VIP / Champions,5,Repeat Customer
17677.0,VIP / Champions,28,Repeat Customer
17678.0,At Risk,1,One-Time Customer
17679.0,Loyal Customers,5,Repeat Customer
17680.0,Potential Loyalists,2,Repeat Customer
17681.0,Potential Loyalists,5,Repeat Customer
17682.0,VIP / Champions,6,Repeat Customer
17683.0,Loyal Customers,3,Repeat Customer
17685.0,VIP / Champions,6,Repeat Customer
17686.0,Loyal Customers,2,Repeat Customer
17687.0,Potential Loyalists,1,One-Time Customer
17688.0,Potential Loyalists,1,One-Time Customer
17689.0,Potential Loyalists,2,Repeat Customer
17690.0,VIP / Champions,8,Repeat Customer
17691.0,Loyal Customers,3,Repeat Customer
17692.0,VIP / Champions,8,Repeat Customer
17694.0,Potential Loyalists,2,Repeat Customer
17695.0,Loyal Customers,3,Repeat Customer
17696.0,VIP / Champions,19,Repeat Customer
17699.0,Potential Loyalists,2,Repeat Customer
17700.0,VIP / Champions,10,Repeat Customer
17702.0,Loyal Customers,2,Repeat Customer
17703.0,Potential Loyalists,1,One-Time Customer
17705.0,Potential Loyalists,2,Repeat Customer
17706.0,VIP / Champions,17,Repeat Customer
17707.0,Loyal Customers,6,Repeat Customer
17708.0,Potential Loyalists,2,Repeat Customer
17709.0,Potential Loyalists,4,Repeat Customer
17710.0,Potential Loyalists,1,One-Time Customer
17713.0,Loyal Customers,4,Repeat Customer
17714.0,Loyal Customers,4,Repeat Customer
17715.0,Lost / Hibernating,1,One-Time Customer
17716.0,VIP / Champions,13,Repeat Customer
17717.0,Potential Loyalists,1,One-Time Customer
17718.0,At Risk,1,One-Time Customer
17720.0,VIP / Champions,7,Repeat Customer
17721.0,At Risk,1,One-Time Customer
17722.0,Loyal Customers,2,Repeat Customer
17723.0,Potential Loyalists,1,One-Time Customer
17726.0,VIP / Champions,7,Repeat Customer
17728.0,Loyal Customers,2,Repeat Customer
17729.0,At Risk,1,One-Time Customer
17730.0,VIP / Champions,7,Repeat Customer
17731.0,At Risk,2,Repeat Customer
17732.0,VIP / Champions,8,Repeat Customer
17734.0,Potential Loyalists,3,Repeat Customer
17735.0,VIP / Champions,8,Repeat Customer
17738.0,VIP / Champions,9,Repeat Customer
17739.0,VIP / Champions,11,Repeat Customer
17740.0,Loyal Customers,6,Repeat Customer
17741.0,Potential Loyalists,2,Repeat Customer
17742.0,Loyal Customers,9,Repeat Customer
17743.0,At Risk,1,One-Time Customer
17744.0,Potential Loyalists,1,One-Time Customer
17745.0,Potential Loyalists,2,Repeat Customer
17746.0,Potential Loyalists,3,Repeat Customer
17748.0,At Risk,1,One-Time Customer
17749.0,At Risk,1,One-Time Customer
17751.0,At Risk,1,One-Time Customer
17753.0,Potential Loyalists,4,Repeat Customer
17754.0,VIP / Champions,8,Repeat Customer
17756.0,Loyal Customers,3,Repeat Customer
17757.0,VIP / Champions,28,Repeat Customer
17758.0,Loyal Customers,4,Repeat Customer
17759.0,Potential Loyalists,2,Repeat Customer
17760.0,Loyal Customers,5,Repeat Customer
17762.0,At Risk,1,One-Time Customer
17763.0,At Risk,3,Repeat Customer
17764.0,Loyal Customers,3,Repeat Customer
17765.0,At Risk,1,One-Time Customer
17766.0,Potential Loyalists,2,Repeat Customer
17767.0,At Risk,1,One-Time Customer
17768.0,Loyal Customers,4,Repeat Customer
17769.0,VIP / Champions,7,Repeat Customer
17771.0,At Risk,2,Repeat Customer
17772.0,Potential Loyalists,1,One-Time Customer
17773.0,Potential Loyalists,2,Repeat Customer
17774.0,Loyal Customers,5,Repeat Customer
17776.0,Potential Loyalists,2,Repeat Customer
17778.0,Lost / Hibernating,1,One-Time Customer
17780.0,Potential Loyalists,3,Repeat Customer
17782.0,Loyal Customers,2,Repeat Customer
17783.0,At Risk,1,One-Time Customer
17784.0,Lost / Hibernating,1,One-Time Customer
17785.0,Potential Loyalists,2,Repeat Customer
17787.0,Loyal Customers,1,One-Time Customer
17789.0,Lost / Hibernating,1,One-Time Customer
17790.0,VIP / Champions,6,Repeat Customer
17792.0,Potential Loyalists,2,Repeat Customer
17794.0,At Risk,2,Repeat Customer
17796.0,Loyal Customers,4,Repeat Customer
17797.0,Loyal Customers,5,Repeat Customer
17798.0,Lost / Hibernating,1,One-Time Customer
17799.0,VIP / Champions,10,Repeat Customer
17801.0,Potential Loyalists,3,Repeat Customer
17802.0,VIP / Champions,8,Repeat Customer
17803.0,Potential Loyalists,1,One-Time Customer
17804.0,Loyal Customers,3,Repeat Customer
17805.0,At Risk,1,One-Time Customer
17807.0,Loyal Customers,3,Repeat Customer
17808.0,Potential Loyalists,4,Repeat Customer
17809.0,VIP / Champions,11,Repeat Customer
17810.0,At Risk,2,Repeat Customer
17811.0,VIP / Champions,8,Repeat Customer
17812.0,Loyal Customers,4,Repeat Customer
17814.0,Loyal Customers,2,Repeat Customer
17815.0,Potential Loyalists,1,One-Time Customer
17816.0,Loyal Customers,3,Repeat Customer
17817.0,Loyal Customers,3,Repeat Customer
17818.0,Lost / Hibernating,1,One-Time Customer
17819.0,VIP / Champions,6,Repeat Customer
17820.0,Potential Loyalists,1,One-Time Customer
17821.0,Potential Loyalists,1,One-Time Customer
17822.0,Loyal Customers,5,Repeat Customer
17823.0,Potential Loyalists,2,Repeat Customer
17825.0,Potential Loyalists,4,Repeat Customer
17826.0,Potential Loyalists,1,One-Time Customer
17827.0,At Risk,1,One-Time Customer
17829.0,Loyal Customers,4,Repeat Customer
17833.0,At Risk,1,One-Time Customer
17834.0,Potential Loyalists,2,Repeat Customer
17838.0,VIP / Champions,10,Repeat Customer
17840.0,At Risk,1,One-Time Customer
17841.0,VIP / Champions,91,Repeat Customer
17842.0,At Risk,1,One-Time Customer
17843.0,At Risk,1,One-Time Customer
17845.0,Potential Loyalists,4,Repeat Customer
17847.0,At Risk,2,Repeat Customer
17848.0,VIP / Champions,21,Repeat Customer
17849.0,Potential Loyalists,4,Repeat Customer
17850.0,VIP / Champions,155,Repeat Customer
17851.0,Loyal Customers,6,Repeat Customer
17852.0,Loyal Customers,3,Repeat Customer
17853.0,Loyal Customers,3,Repeat Customer
17854.0,Potential Loyalists,4,Repeat Customer
17855.0,Potential Loyalists,1,One-Time Customer
17857.0,Loyal Customers,2,Repeat Customer
17858.0,VIP / Champions,19,Repeat Customer
17860.0,Loyal Customers,4,Repeat Customer
17861.0,VIP / Champions,10,Repeat Customer
17862.0,Loyal Customers,3,Repeat Customer
17863.0,VIP / Champions,7,Repeat Customer
17864.0,Potential Loyalists,2,Repeat Customer
17865.0,VIP / Champions,26,Repeat Customer
17866.0,Potential Loyalists,2,Repeat Customer
17867.0,Loyal Customers,9,Repeat Customer
17868.0,Potential Loyalists,1,One-Time Customer
17869.0,Loyal Customers,3,Repeat Customer
17870.0,Loyal Customers,2,Repeat Customer
17871.0,Loyal Customers,4,Repeat Customer
17872.0,Potential Loyalists,1,One-Time Customer
17873.0,VIP / Champions,14,Repeat Customer
17875.0,Lost / Hibernating,1,One-Time Customer
17876.0,VIP / Champions,3,Repeat Customer
17878.0,Loyal Customers,2,Repeat Customer
17880.0,At Risk,2,Repeat Customer
17882.0,Loyal Customers,2,Repeat Customer
17883.0,Potential Loyalists,3,Repeat Customer
17884.0,VIP / Champions,18,Repeat Customer
17886.0,Potential Loyalists,3,Repeat Customer
17888.0,VIP / Champions,17,Repeat Customer
17889.0,Loyal Customers,5,Repeat Customer
17894.0,VIP / Champions,11,Repeat Customer
17897.0,VIP / Champions,8,Repeat Customer
17898.0,At Risk,2,Repeat Customer
17901.0,At Risk,2,Repeat Customer
17902.0,Lost / Hibernating,1,One-Time Customer
17903.0,Potential Loyalists,1,One-Time Customer
17905.0,VIP / Champions,10,Repeat Customer
17907.0,At Risk,1,One-Time Customer
17908.0,VIP / Champions,5,Repeat Customer
17909.0,Lost / Hibernating,1,One-Time Customer
17910.0,At Risk,1,One-Time Customer
17912.0,Potential Loyalists,1,One-Time Customer
17913.0,VIP / Champions,12,Repeat Customer
17915.0,Lost / Hibernating,1,One-Time Customer
17916.0,At Risk,2,Repeat Customer
17918.0,Potential Loyalists,3,Repeat Customer
17919.0,Potential Loyalists,1,One-Time Customer
17920.0,VIP / Champions,39,Repeat Customer
17921.0,VIP / Champions,6,Repeat Customer
17922.0,Lost / Hibernating,1,One-Time Customer
17923.0,Potential Loyalists,2,Repeat Customer
17924.0,Loyal Customers,2,Repeat Customer
17925.0,Potential Loyalists,1,One-Time Customer
17926.0,Potential Loyalists,3,Repeat Customer
17927.0,At Risk,1,One-Time Customer
17928.0,Lost / Hibernating,1,One-Time Customer
17929.0,VIP / Champions,8,Repeat Customer
17930.0,VIP / Champions,8,Repeat Customer
17931.0,VIP / Champions,12,Repeat Customer
17933.0,Lost / Hibernating,1,One-Time Customer
17934.0,Potential Loyalists,1,One-Time Customer
17935.0,Loyal Customers,5,Repeat Customer
17938.0,At Risk,1,One-Time Customer
17940.0,Loyal Customers,6,Repeat Customer
17941.0,Potential Loyalists,3,Repeat Customer
17944.0,At Risk,1,One-Time Customer
17945.0,Potential Loyalists,3,Repeat Customer
17949.0,VIP / Champions,74,Repeat Customer
17950.0,VIP / Champions,6,Repeat Customer
17951.0,Loyal Customers,2,Repeat Customer
17952.0,Loyal Customers,4,Repeat Customer
17953.0,At Risk,1,One-Time Customer
17954.0,VIP / Champions,9,Repeat Customer
17955.0,At Risk,2,Repeat Customer
17958.0,At Risk,1,One-Time Customer
17959.0,Lost / Hibernating,1,One-Time Customer
17960.0,At Risk,2,Repeat Customer
17961.0,VIP / Champions,62,Repeat Customer
17962.0,Potential Loyalists,3,Repeat Customer
17963.0,Potential Loyalists,4,Repeat Customer
17964.0,Potential Loyalists,1,One-Time Customer
17965.0,VIP / Champions,17,Repeat Customer
17966.0,Potential Loyalists,5,Repeat Customer
17967.0,Potential Loyalists,2,Repeat Customer
17968.0,Loyal Customers,4,Repeat Customer
17969.0,Loyal Customers,18,Repeat Customer
17971.0,Lost / Hibernating,1,One-Time Customer
17974.0,Loyal Customers,3,Repeat Customer
17975.0,VIP / Champions,12,Repeat Customer
17976.0,Potential Loyalists,1,One-Time Customer
17977.0,Loyal Customers,1,One-Time Customer
17978.0,VIP / Champions,4,Repeat Customer
17980.0,Potential Loyalists,1,One-Time Customer
17981.0,At Risk,1,One-Time Customer
17982.0,Lost / Hibernating,1,One-Time Customer
17983.0,Potential Loyalists,1,One-Time Customer
17984.0,Loyal Customers,4,Repeat Customer
17987.0,Loyal Customers,4,Repeat Customer
17988.0,Potential Loyalists,7,Repeat Customer
17989.0,Potential Loyalists,1,One-Time Customer
17990.0,Loyal Customers,3,Repeat Customer
17991.0,Lost / Hibernating,1,One-Time Customer
17992.0,Potential Loyalists,1,One-Time Customer
17993.0,Lost / Hibernating,1,One-Time Customer
17994.0,VIP / Champions,7,Repeat Customer
17995.0,Potential Loyalists,2,Repeat Customer
17996.0,Loyal Customers,3,Repeat Customer
17998.0,Loyal Customers,3,Repeat Customer
17999.0,Loyal Customers,2,Repeat Customer
18000.0,Lost / Hibernating,1,One-Time Customer
18001.0,Potential Loyalists,4,Repeat Customer
18002.0,Loyal Customers,4,Repeat Customer
18003.0,Potential Loyalists,1,One-Time Customer
18006.0,Loyal Customers,3,Repeat Customer
18007.0,Potential Loyalists,1,One-Time Customer
18008.0,VIP / Champions,14,Repeat Customer
18009.0,Loyal Customers,7,Repeat Customer
18011.0,Loyal Customers,2,Repeat Customer
18012.0,Lost / Hibernating,1,One-Time Customer
18016.0,Potential Loyalists,2,Repeat Customer
18017.0,At Risk,1,One-Time Customer
18018.0,Potential Loyalists,2,Repeat Customer
18020.0,Lost / Hibernating,1,One-Time Customer
18021.0,At Risk,2,Repeat Customer
18022.0,Loyal Customers,4,Repeat Customer
18025.0,VIP / Champions,6,Repeat Customer
18026.0,Potential Loyalists,2,Repeat Customer
18028.0,Lost / Hibernating,1,One-Time Customer
18029.0,At Risk,1,One-Time Customer
18031.0,Potential Loyalists,1,One-Time Customer
18034.0,Potential Loyalists,1,One-Time Customer
18035.0,Loyal Customers,2,Repeat Customer
18036.0,VIP / Champions,8,Repeat Customer
18037.0,Potential Loyalists,9,Repeat Customer
18038.0,Lost / Hibernating,1,One-Time Customer
18039.0,Loyal Customers,4,Repeat Customer
18041.0,VIP / Champions,20,Repeat Customer
18042.0,Lost / Hibernating,1,One-Time Customer
18043.0,Potential Loyalists,1,One-Time Customer
18044.0,VIP / Champions,8,Repeat Customer
18046.0,Lost / Hibernating,1,One-Time Customer
18047.0,Potential Loyalists,2,Repeat Customer
18048.0,At Risk,1,One-Time Customer
18049.0,Potential Loyalists,2,Repeat Customer
18050.0,Potential Loyalists,1,One-Time Customer
18051.0,Loyal Customers,7,Repeat Customer
18052.0,Potential Loyalists,1,One-Time Customer
18053.0,Potential Loyalists,2,Repeat Customer
18054.0,Potential Loyalists,1,One-Time Customer
18055.0,VIP / Champions,6,Repeat Customer
18056.0,Lost / Hibernating,1,One-Time Customer
18057.0,Loyal Customers,3,Repeat Customer
18058.0,Potential Loyalists,2,Repeat Customer
18060.0,Loyal Customers,2,Repeat Customer
18061.0,VIP / Champions,19,Repeat Customer
18062.0,Loyal Customers,3,Repeat Customer
18063.0,Potential Loyalists,2,Repeat Customer
18064.0,Loyal Customers,9,Repeat Customer
18065.0,VIP / Champions,15,Repeat Customer
18066.0,Loyal Customers,2,Repeat Customer
18069.0,VIP / Champions,6,Repeat Customer
18070.0,At Risk,1,One-Time Customer
18071.0,Loyal Customers,5,Repeat Customer
18074.0,Loyal Customers,2,Repeat Customer
18075.0,VIP / Champions,10,Repeat Customer
18076.0,Potential Loyalists,1,One-Time Customer
18077.0,VIP / Champions,8,Repeat Customer
18078.0,Potential Loyalists,2,Repeat Customer
18079.0,Potential Loyalists,1,One-Time Customer
18083.0,Potential Loyalists,1,One-Time Customer
18084.0,Loyal Customers,2,Repeat Customer
18085.0,Loyal Customers,3,Repeat Customer
18087.0,VIP / Champions,15,Repeat Customer
18089.0,At Risk,1,One-Time Customer
18090.0,Potential Loyalists,1,One-Time Customer
18091.0,At Risk,1,One-Time Customer
18092.0,VIP / Champions,8,Repeat Customer
18093.0,Loyal Customers,4,Repeat Customer
18094.0,Loyal Customers,6,Repeat Customer
18095.0,Loyal Customers,3,Repeat Customer
18096.0,Potential Loyalists,3,Repeat Customer
18097.0,Loyal Customers,5,Repeat Customer
18098.0,Potential Loyalists,1,One-Time Customer
18100.0,At Risk,1,One-Time Customer
18101.0,Loyal Customers,3,Repeat Customer
18102.0,VIP / Champions,89,Repeat Customer
18103.0,Lost / Hibernating,1,One-Time Customer
18106.0,Loyal Customers,5,Repeat Customer
18107.0,At Risk,1,One-Time Customer
18108.0,Potential Loyalists,2,Repeat Customer
18109.0,VIP / Champions,13,Repeat Customer
18110.0,At Risk,1,One-Time Customer
18111.0,At Risk,1,One-Time Customer
18112.0,Potential Loyalists,2,Repeat Customer
18113.0,Potential Loyalists,1,One-Time Customer
18115.0,Lost / Hibernating,1,One-Time Customer
18116.0,Loyal Customers,5,Repeat Customer
18118.0,VIP / Champions,4,Repeat Customer
18119.0,Potential Loyalists,1,One-Time Customer
18123.0,At Risk,1,One-Time Customer
18124.0,At Risk,1,One-Time Customer
18127.0,At Risk,1,One-Time Customer
18128.0,At Risk,1,One-Time Customer
18131.0,Lost / Hibernating,1,One-Time Customer
18132.0,At Risk,1,One-Time Customer
18134.0,At Risk,2,Repeat Customer
18135.0,Loyal Customers,5,Repeat Customer
18136.0,Potential Loyalists,2,Repeat Customer
18137.0,At Risk,2,Repeat Customer
18140.0,Potential Loyalists,1,One-Time Customer
18141.0,Potential Loyalists,2,Repeat Customer
18144.0,VIP / Champions,8,Repeat Customer
18145.0,VIP / Champions,7,Repeat Customer
18148.0,Lost / Hibernating,1,One-Time Customer
18149.0,Loyal Customers,4,Repeat Customer
18151.0,Loyal Customers,4,Repeat Customer
18152.0,At Risk,1,One-Time Customer
18153.0,Lost / Hibernating,1,One-Time Customer
18154.0,Loyal Customers,3,Repeat Customer
18156.0,Potential Loyalists,1,One-Time Customer
18157.0,Lost / Hibernating,1,One-Time Customer
18160.0,Potential Loyalists,1,One-Time Customer
18161.0,Potential Loyalists,1,One-Time Customer
18162.0,At Risk,1,One-Time Customer
18163.0,At Risk,1,One-Time Customer
18166.0,Lost / Hibernating,1,One-Time Customer
18168.0,VIP / Champions,11,Repeat Customer
18170.0,VIP / Champions,6,Repeat Customer
18171.0,Loyal Customers,4,Repeat Customer
18172.0,VIP / Champions,32,Repeat Customer
18173.0,At Risk,1,One-Time Customer
18174.0,Lost / Hibernating,1,One-Time Customer
18175.0,Lost / Hibernating,1,One-Time Customer
18177.0,Potential Loyalists,3,Repeat Customer
18178.0,VIP / Champions,7,Repeat Customer
18179.0,Potential Loyalists,2,Repeat Customer
18181.0,Loyal Customers,4,Repeat Customer
18182.0,At Risk,1,One-Time Customer
18186.0,At Risk,1,One-Time Customer
18187.0,At Risk,1,One-Time Customer
18188.0,Loyal Customers,3,Repeat Customer
18189.0,At Risk,1,One-Time Customer
18190.0,Potential Loyalists,3,Repeat Customer
18191.0,At Risk,1,One-Time Customer
18193.0,Loyal Customers,2,Repeat Customer
18194.0,Loyal Customers,5,Repeat Customer
18195.0,Potential Loyalists,1,One-Time Customer
18196.0,Potential Loyalists,2,Repeat Customer
18197.0,Lost / Hibernating,1,One-Time Customer
18199.0,At Risk,1,One-Time Customer
18201.0,At Risk,1,One-Time Customer
18203.0,Loyal Customers,3,Repeat Customer
18206.0,At Risk,1,One-Time Customer
18207.0,Potential Loyalists,1,One-Time Customer
18208.0,At Risk,1,One-Time Customer
18210.0,Potential Loyalists,1,One-Time Customer
18212.0,At Risk,1,One-Time Customer
18214.0,Loyal Customers,4,Repeat Customer
18215.0,Loyal Customers,4,Repeat Customer
18217.0,Potential Loyalists,2,Repeat Customer
18218.0,At Risk,2,Repeat Customer
18219.0,VIP / Champions,8,Repeat Customer
18220.0,Loyal Customers,5,Repeat Customer
18221.0,Potential Loyalists,1,One-Time Customer
18223.0,VIP / Champions,12,Repeat Customer
18225.0,VIP / Champions,15,Repeat Customer
18226.0,VIP / Champions,15,Repeat Customer
18227.0,At Risk,1,One-Time Customer
18229.0,VIP / Champions,10,Repeat Customer
18230.0,Loyal Customers,2,Repeat Customer
18231.0,VIP / Champions,23,Repeat Customer
18234.0,Lost / Hibernating,1,One-Time Customer
18236.0,Loyal Customers,6,Repeat Customer
18238.0,At Risk,1,One-Time Customer
18239.0,Loyal Customers,2,Repeat Customer
18241.0,Loyal Customers,4,Repeat Customer
18242.0,Loyal Customers,4,Repeat Customer
18243.0,Potential Loyalists,1,One-Time Customer
18244.0,Potential Loyalists,2,Repeat Customer
18245.0,VIP / Champions,13,Repeat Customer
18246.0,Lost / Hibernating,1,One-Time Customer
18247.0,Loyal Customers,3,Repeat Customer
18251.0,Loyal Customers,8,Repeat Customer
18252.0,Potential Loyalists,5,Repeat Customer
18253.0,At Risk,1,One-Time Customer
18254.0,At Risk,1,One-Time Customer
18255.0,At Risk,1,One-Time Customer
18256.0,Potential Loyalists,1,One-Time Customer
18257.0,Loyal Customers,4,Repeat Customer
18258.0,Loyal Customers,6,Repeat Customer
18259.0,VIP / Champions,5,Repeat Customer
18260.0,VIP / Champions,17,Repeat Customer
18262.0,Potential Loyalists,2,Repeat Customer
