Invoice,Order_Revenue,Items,Customer
525839,448.8,240,13552.0
525840,833.53,493,12903.0
525841,17.7,6,13324.0
525854,389.75,289,13567.0
525855,318.6,139,13871.0
525856,235.96,125,13569.0
525857,244.0,481,17860.0
525858,124.08,56,14177.0
525859,0.0,4,
525860,832.3000000000001,470,13089.0
525861,407.95,41,14961.0
525862,149.6,79,14606.0
525863,1256.1599999999999,1077,17354.0
525864,63.75,5,16298.0
525865,19.64,10,
525866,58.29,41,17354.0
525867,151.4,192,14963.0
525868,40.56,24,14266.0
525869,205.3,114,14963.0
525870,655.59,456,15641.0
525871,426.45,407,17354.0
525872,303.8,144,12393.0
525873,394.37,251,16980.0
525874,251.25,107,14692.0
525875,241.83,73,17908.0
525877,1070.0,600,15838.0
525878,2027.7,1414,16191.0
525879,1233.15,629,15228.0
525881,176.96,1,
525882,1725.11,459,
525883,773.01,531,13652.0
525884,180.02,154,15600.0
525885,70.29,48,12748.0
525886,166.23,161,12748.0
525887,1.95,1,12748.0
525888,507.96999999999997,211,16906.0
525889,114.5,62,17742.0
525890,369.0,274,16588.0
525891,394.20000000000005,120,14465.0
525892,339.67,201,16411.0
525895,301.03,129,13854.0
525897,311.99,1,
525898,154.59,86,16072.0
525899,210.64000000000001,64,17965.0
525900,472.67999999999995,425,15314.0
525902,195.99,85,16166.0
525903,344.1,226,16841.0
525905,311.99,1,13776.0
525906,1177.5,350,14031.0
525909,311.99,1,13776.0
525912,177.60000000000002,96,14031.0
525913,939.1800000000001,738,16455.0
525919,424.45,350,13280.0
525920,312.0,150,16350.0
525921,462.73,409,13280.0
525926,239.9,118,15931.0
525928,1694.64,691,16072.0
525931,15.9,2,14534.0
525934,173.95,83,13623.0
525935,267.05,1,
525941,249.45999999999998,222,14358.0
525942,276.5,114,15498.0
525943,1115.8700000000001,584,18223.0
525944,512.75,272,16059.0
525945,51.0,12,15955.0
525947,557.63,161,16133.0
525948,145.44,76,15847.0
525949,491.78,228,15498.0
525950,426.3,140,16539.0
525951,224.82,80,14998.0
525952,868.38,563,14525.0
525953,131.55,62,13291.0
525959,549.33,233,16111.0
525960,113.6,44,13230.0
525961,198.68,163,
525963,307.34,244,15598.0
525964,1367.1,590,13093.0
525965,311.78000000000003,191,16717.0
525966,992.67,555,16499.0
525967,498.05,221,14243.0
525968,6082.08,7872,15838.0
525969,271.87,40,
525970,4045.0,3430,13694.0
525971,345.38,33,
525972,288.44,46,
525973,447.09000000000003,53,
525974,592.04,536,14769.0
525975,268.47,149,17920.0
525976,303.48,156,17920.0
525977,1650.0,600,16013.0
525978,543.6,312,16568.0
525979,475.0,300,13798.0
525980,233.38,65,12835.0
525981,984.1500000000001,491,13001.0
525995,327.75,154,17196.0
526002,449.48,196,12458.0
526013,0.0,4,
526028,525.59,223,16549.0
526039,564.0,240,15144.0
526042,207.01,239,17864.0
526056,184.9,114,15080.0
526084,5245.18,6390,16754.0
526085,1012.15,455,12480.0
526086,591.6,464,14885.0
526087,503.65,307,17758.0
526089,3767.62,2758,15281.0
526090,154.03,45,15615.0
526091,759.34,508,13564.0
526092,126.75,29,18144.0
526093,282.95,98,12811.0
526094,777.96,332,14866.0
526096,488.1,218,13615.0
526097,479.4,236,16029.0
526107,463.19999999999993,240,16329.0
526108,367.0,318,14904.0
526109,5056.46,1141,
526112,62.4,32,16239.0
526113,300.16999999999996,53,13113.0
526114,513.66,310,14298.0
526115,44.400000000000006,24,14298.0
526118,113.63,54,12924.0
526120,1781.7,810,13093.0
526121,365.14,466,14186.0
526122,416.81,242,14662.0
526123,1213.6799999999998,824,14646.0
526124,180.0,10,14646.0
526125,489.69,287,16128.0
526127,150.0,10,14646.0
526128,205.14000000000001,138,16128.0
526130,2.9,2,
526132,5.7,4,
526134,307.76,104,15606.0
526138,313.9,190,15622.0
526139,319.1,162,15694.0
526140,634.35,301,14665.0
526141,428.76,196,13406.0
526142,15.0,1,14911.0
526145,597.4,176,12853.0
526149,21.53,12,
526150,295.68,228,18095.0
526151,1989.29,473,
526152,195.15,289,16872.0
526153,515.5,269,14911.0
526154,282.0,40,17351.0
526155,4486.11,4347,17404.0
526156,12.29,7,
526157,3.3,2,
526158,2.55,1,17961.0
526160,474.9,188,13541.0
526161,653.22,325,15856.0
526162,437.4,193,14846.0
526163,109.73,80,15579.0
526164,1.27,2,
526165,1.25,1,
526166,407.0,290,14754.0
526167,557.84,454,14334.0
526168,876.41,552,12656.0
526169,835.86,396,16131.0
526170,556.53,552,15179.0
526171,511.88,268,16444.0
526172,378.90000000000003,62,13542.0
526174,551.33,253,12359.0
526175,105.54,51,13838.0
526176,189.9,59,13838.0
526177,344.47,93,15708.0
526178,215.86,142,12839.0
526179,263.62,152,13736.0
526180,1067.12,344,16839.0
526181,493.89,251,12862.0
526182,7.2,2,
526183,483.12,214,14127.0
526184,284.61,101,17465.0
526185,295.05,119,16579.0
526186,357.19,87,15969.0
526187,151.9,66,17372.0
526188,231.04000000000002,74,14734.0
526189,204.34,148,17555.0
526190,394.56,192,15046.0
526191,327.0,60,17152.0
526192,175.87,113,17518.0
526193,302.0,133,13537.0
526194,948.93,485,15177.0
526195,425.46000000000004,134,15645.0
526196,49.88,46,14346.0
526197,121.07,90,17757.0
526199,5.8,4,17085.0
526200,247.86,82,15266.0
526201,252.9,168,14820.0
526202,532.91,359,16008.0
526204,872.64,343,14040.0
526205,183.5,86,17239.0
526206,142.0,20,14693.0
526207,516.97,367,15547.0
526208,242.93,158,15418.0
526209,91.67999999999999,120,13083.0
526210,161.49,97,16466.0
526211,227.98000000000002,102,16593.0
526212,81.22,34,15346.0
526213,230.0,160,12422.0
526214,1198.82,408,12749.0
526215,669.9300000000001,306,17085.0
526216,571.36,420,14346.0
526217,680.4300000000001,408,14390.0
526218,40.45,5,12748.0
526219,17.700000000000003,6,15038.0
526220,134.95,50,13137.0
526221,3.3,2,17085.0
526222,683.79,644,12676.0
526223,83.85,28,14606.0
526224,103.47,92,12748.0
526225,160.0,56,14571.0
526226,819.0,476,15785.0
526227,19.8,4,15785.0
526228,227.97,299,17111.0
526229,114.3,60,16122.0
526230,808.46,394,13362.0
526231,372.4,328,16843.0
526232,30.0,8,16843.0
526233,8.5,1,17085.0
526234,133.18,76,18078.0
526235,220.44,168,15277.0
526236,139.16,92,14723.0
526237,318.6,108,15971.0
526238,433.11,241,17714.0
526239,3648.6,2172,15769.0
526240,495.2,177,12682.0
526241,90.19999999999999,52,13747.0
526242,787.79,774,14911.0
526243,97.05,61,13873.0
526244,80.16,48,16325.0
526245,910.44,840,12356.0
526246,337.90999999999997,201,12909.0
526247,319.2,256,14389.0
526248,757.05,175,13090.0
526249,0.0,13,
526250,0.0,33,
526251,0.0,5,
526252,0.0,2,
526253,0.0,2,
526254,0.0,2,
526255,0.0,1,
526256,0.0,1,
526257,0.0,1,
526258,0.0,1,
526259,0.0,1,
526260,0.0,88,
526261,0.0,1,
526262,0.0,1,
526263,318.40999999999997,189,16086.0
526264,178.32,28,15562.0
526265,612.4300000000001,221,12782.0
526267,4215.74,3040,12678.0
526268,177.03,74,14651.0
526269,589.24,344,15441.0
526271,782.6,364,13758.0
526272,577.7,350,16303.0
526273,456.81,208,16520.0
526276,1385.7,794,14756.0
526286,146.82,70,14704.0
526288,358.6,164,13919.0
526298,261.06,97,14590.0
526317,83.4,12,14590.0
526322,433.6,279,17829.0
526335,340.55,121,14824.0
526349,553.85,285,15948.0
526355,451.58,254,17419.0
526375,206.72000000000003,156,18245.0
526382,253.20000000000002,184,17307.0
526383,656.16,642,14412.0
526384,125.27,58,18135.0
526385,810.0,648,12989.0
526387,388.69,254,16005.0
526388,268.28,217,17264.0
526389,298.05,97,12797.0
526390,0.0,60,
526391,342.38,105,16919.0
526392,689.46,294,17675.0
526393,544.8000000000001,268,17675.0
526394,1004.88,602,16527.0
526395,261.32,140,15311.0
526396,117.32,60,18109.0
526397,54.129999999999995,29,17812.0
526399,188.6,104,15439.0
526400,379.78,248,14113.0
526401,494.85,329,14319.0
526402,165.46,93,12573.0
526403,1651.86,390,
526404,988.36,648,13495.0
526405,1569.1399999999999,372,
526406,144.12,96,18172.0
526407,783.9,572,14466.0
526408,25.200000000000003,12,18172.0
526409,134.6,34,15920.0
526410,464.06,314,16735.0
526411,1136.7,650,15834.0
526412,290.8,225,13959.0
526413,390.0,600,13082.0
526414,45.0,12,13082.0
526415,114.97,73,
526416,141.2,92,17068.0
526417,588.08,185,15111.0
526418,303.37,302,15898.0
526419,570.0,148,14299.0
526420,325.56,248,14852.0
526421,42.3,34,14852.0
526422,60.17,35,16330.0
526423,219.75,5,16915.0
526424,451.02,333,16477.0
526425,279.83,63,13113.0
526426,949.24,308,16036.0
526427,332.65,163,12747.0
526428,99.81,84,
526429,193.05,47,17920.0
526430,413.5,266,17635.0
526432,294.36,284,14401.0
526455,569.63,257,17004.0
526458,141.12,133,17273.0
526459,300.9,194,17692.0
526460,19.8,4,17692.0
526462,745.0,437,15024.0
526465,312.64,182,16235.0
526468,17.5,1,
526471,17.55,3,15024.0
526472,203.64000000000001,228,13199.0
526473,177.3,96,16407.0
526479,12.48,7,
526480,192.41,81,13546.0
526483,267.99,168,16231.0
526484,293.5,158,17710.0
526485,393.59999999999997,573,12649.0
526486,583.65,179,14199.0
526487,817.3,310,14135.0
526488,124.95,29,13912.0
526489,386.53000000000003,260,13971.0
526490,580.44,244,16281.0
526491,261.35,80,12655.0
526492,259.43,177,16574.0
526493,47.4,36,13021.0
526494,424.63,313,17735.0
526495,194.5,48,13921.0
526496,495.0,300,15838.0
526497,1390.54,862,17677.0
526498,641.76,596,14739.0
526499,369.78000000000003,306,17457.0
526500,327.78,175,17700.0
526501,17.700000000000003,6,17700.0
526502,101.03999999999999,40,13710.0
526503,353.09000000000003,141,15696.0
526504,535.33,423,15062.0
526505,361.44,384,14708.0
526506,462.7,267,13368.0
526507,268.05,333,16134.0
526508,312.92,296,16039.0
526509,100.2,60,17094.0
526510,725.02,280,13299.0
526512,270.8,144,14981.0
526513,598.57,243,15039.0
526514,276.1,194,14746.0
526515,201.60000000000002,96,13223.0
526520,0.0,1,
526521,0.0,1,
526553,370.90000000000003,289,17388.0
526564,722.52,332,16161.0
526575,1282.75,527,16126.0
526585,5698.8,3800,12931.0
526599,302.13,67,16133.0
526606,70.80000000000001,24,18008.0
526607,306.55,167,17708.0
526608,8.95,1,
526610,100.4,40,15208.0
526611,30.599999999999998,12,14907.0
526612,201.86,200,14907.0
526613,474.03,149,17104.0
526614,137.19,157,13590.0
526615,6.25,3,12748.0
526621,1057.68,312,13777.0
526625,426.38,288,16401.0
526626,127.02000000000001,108,13296.0
526627,357.15,237,14240.0
526628,559.72,500,16553.0
526629,113.02,32,14527.0
526631,405.8,260,15738.0
526632,4.95,1,13440.0
526633,4.95,1,13440.0
526634,4.95,1,13440.0
526635,4.95,1,13440.0
526636,4.95,1,13440.0
526637,403.43,296,14688.0
526638,1868.11,359,
526639,1696.95,461,16772.0
526640,153.9,107,12599.0
526641,123.66,174,13968.0
526642,741.88,291,12647.0
526643,18.1,6,
526644,193.85999999999999,265,15381.0
526645,283.06,193,17841.0
526646,537.99,184,12553.0
526647,711.9399999999999,702,12748.0
526649,489.84,333,17685.0
526650,305.5,175,16814.0
526651,304.3,224,16775.0
526652,322.93,171,14263.0
526654,147.09,68,16932.0
526655,136.8,78,16607.0
526656,135.7,93,16774.0
526657,348.16,197,16263.0
526658,129.0,78,12971.0
526659,276.1,147,15570.0
526660,413.73,298,13013.0
526661,24.05,9,15570.0
526662,353.56,310,16551.0
526663,465.42,240,18260.0
526664,618.12,287,13078.0
526665,1530.6200000000001,1148,17428.0
526666,79.6,8,17428.0
526668,132.8,129,12467.0
526669,650.82,343,14838.0
526672,327.29999999999995,62,17526.0
526679,248.25,124,17003.0
526707,396.17,151,13485.0
526708,74.99,84,17944.0
526709,279.8,92,15129.0
526710,1116.26,646,15151.0
526712,1396.34,949,14154.0
526713,1160.0,800,12931.0
526715,704.36,349,12629.0
526716,146.76,50,17975.0
526717,501.92,405,12605.0
526718,284.32,976,17414.0
526719,1262.48,579,17686.0
526720,256.42,106,17576.0
526721,3.75,1,
526722,319.2,96,14853.0
526723,159.4,128,16266.0
526724,170.39,165,13909.0
526725,102.69999999999999,16,16298.0
526729,2.95,1,
526733,574.64,322,16975.0
526738,1465.12,460,
526741,420.84,532,16701.0
526745,1316.2,1144,13297.0
526746,539.65,267,13985.0
526747,397.2,192,16625.0
526748,167.45,75,15122.0
526749,435.6,284,16643.0
526750,58.85,13,
526751,142.8,24,17182.0
526752,150.65,49,18239.0
526753,354.15000000000003,133,13267.0
526754,202.84,90,17604.0
526755,128.1,38,13728.0
526756,1132.53,863,12424.0
526757,990.18,826,16843.0
526758,164.42,60,14534.0
526759,579.39,427,18075.0
526760,631.9300000000001,315,12582.0
526761,11184.3,12954,14646.0
526762,153.0,36,14646.0
526763,188.4,64,13792.0
526764,341.99,135,17179.0
526768,462.52,339,13266.0
526802,131.25,33,13491.0
526804,266.96000000000004,226,16660.0
526806,2485.48,1868,13881.0
526807,285.6,48,13881.0
526808,379.2,288,13881.0
526812,165.0,100,16990.0
526838,633.51,775,15984.0
526841,608.13,239,16190.0
526842,167.14,64,17377.0
526843,756.4,1,
526845,5557.78,3868,17511.0
526846,390.2,152,13319.0
526847,260.49,142,15984.0
526848,93.1,71,16418.0
526849,50.550000000000004,9,15596.0
526850,63.66,85,16238.0
526852,83.7,54,15134.0
526853,1340.42,835,12540.0
526854,311.54,187,14399.0
526856,1108.44,1,
526857,659.48,556,16279.0
526859,522.69,387,14021.0
526860,2667.88,1,
526861,120.34,47,14606.0
526862,462.95000000000005,96,14911.0
526863,290.93,283,15203.0
526864,340.5,129,12437.0
526865,198.26,84,15356.0
526866,246.5,169,18225.0
526867,163.11,73,14204.0
526868,174.52,62,15016.0
526869,484.1,238,13418.0
526870,520.89,302,14498.0
526871,800.62,986,17814.0
526872,114.76,64,15311.0
526873,395.62,322,12921.0
526874,91.2,72,12921.0
526887,104.8,24,16725.0
526888,157.41,70,17580.0
526889,331.0,240,14667.0
526890,1287.0,780,15032.0
526891,557.6899999999999,392,13832.0
526892,620.5699999999999,470,13665.0
526893,400.5,245,12379.0
526894,1057.8,200,12471.0
526897,913.5,330,13663.0
526899,340.9,80,14911.0
526900,1599.71,1252,16120.0
526901,104.15,59,17817.0
526902,177.60000000000002,96,13770.0
526903,113.54,116,17851.0
526904,274.23,139,16130.0
526905,340.33,139,12900.0
526906,58.66,31,16120.0
526907,571.02,672,17978.0
526908,302.04,196,15242.0
526909,446.07,270,16918.0
526910,407.78999999999996,195,15351.0
526911,690.78,386,12681.0
526913,849.9,466,17409.0
526914,639.89,346,17338.0
526915,280.11,104,15652.0
526916,1516.62,356,
526919,306.24,1104,14316.0
526924,107.99000000000001,94,17180.0
526926,0.0,2,
526927,238.98000000000002,234,14060.0
526928,816.8399999999999,364,14866.0
526930,1128.06,634,17409.0
526932,465.16,54,
526933,634.2,68,13696.0
526934,26007.08,5079,18102.0
526935,824.7,494,13089.0
526936,1024.32,368,13831.0
526937,401.85,429,17422.0
526938,1783.68,1008,17409.0
526940,135.6,85,18041.0
526941,657.75,217,12374.0
526942,305.7,116,14648.0
526943,102.0,8,15304.0
526944,372.98,210,14499.0
526945,2832.48,104,18102.0
526946,423.17,235,16558.0
526965,504.49,389,12589.0
526992,204.42,62,17720.0
527017,394.33,237,14696.0
527018,202.48,99,13617.0
527021,1115.33,759,14680.0
527022,412.08,300,13194.0
527023,555.49,389,12589.0
527026,369.76,166,15252.0
527027,216.70000000000002,88,12838.0
527028,3.9,2,
527030,320.05,157,16518.0
527040,612.8100000000001,351,14929.0
527041,1533.8899999999999,3199,12798.0
527042,1334.48,580,14911.0
527043,321.9,307,18090.0
527044,421.61,227,13756.0
527045,654.8,409,15339.0
527046,19.3,4,18037.0
527047,128.6,124,15827.0
527048,77.05000000000001,17,15827.0
527049,235.5,192,13857.0
527050,376.92,344,17717.0
527051,512.88,996,13395.0
527052,634.22,360,17311.0
527053,217.43,131,14343.0
527054,264.01,158,16935.0
527055,364.24,191,16416.0
527057,300.0,240,16211.0
527058,200.0,5,12374.0
527059,29.75,5,17675.0
527060,339.95,157,17629.0
527061,141.29,56,17796.0
527062,327.68,206,15735.0
527063,164.4,95,14584.0
527064,912.1,348,16176.0
527065,157.85999999999999,147,17751.0
527067,45.0,36,15339.0
527068,1041.21,793,16991.0
527069,634.24,280,14866.0
527070,192.45,127,14975.0
527071,330.3,90,16912.0
527072,288.15,194,14296.0
527073,1062.41,689,15050.0
527074,5.9,2,17961.0
527075,0.0,1,
527076,307.75,113,15677.0
527077,907.1999999999999,394,13093.0
527078,101.31,55,15160.0
527079,0.0,43,
527080,0.0,22,
527081,0.0,1,
527084,169.20000000000002,114,14646.0
527085,465.35,317,17611.0
527086,262.05,149,17965.0
527087,316.61,331,14291.0
527088,17.700000000000003,6,14291.0
527089,19.799999999999997,12,14291.0
527091,146.75,65,15271.0
527092,479.32,216,17101.0
527093,307.7,150,17823.0
527094,167.04,66,17913.0
527095,141.55,102,17823.0
527096,791.22,374,13225.0
527097,317.1,126,17716.0
527098,19.799999999999997,12,17716.0
527099,535.6,200,15123.0
527101,1325.0,2500,14956.0
527102,416.68,240,15114.0
527103,158.75,93,15549.0
527104,1476.85,858,14911.0
527105,126.35,42,17935.0
527107,391.72,372,15626.0
527110,622.25,332,14817.0
527111,60.900000000000006,14,17935.0
527113,4733.52,2232,12454.0
527114,662.91,326,13577.0
527115,816.97,293,14911.0
527116,543.0,94,16523.0
527117,16.5,10,16523.0
527118,151.8,60,15717.0
527119,102.0,12,13829.0
527120,75.0,60,13199.0
527121,256.21,89,13468.0
527122,3.75,1,
527123,973.68,846,12694.0
527124,12695.14,2496,14088.0
527125,117.0,60,14549.0
527126,603.6,88,16652.0
527127,98.4,54,13539.0
527128,289.6,155,16465.0
527129,727.83,465,16153.0
527130,636.36,346,15296.0
527131,105.6,64,14646.0
527132,530.5,212,15296.0
527133,920.76,272,12709.0
527134,13.2,8,
527135,0.0,1,
527136,0.0,5,
527137,0.0,13,
527138,223.45,147,14560.0
527139,806.46,334,13136.0
527140,337.7,138,13722.0
527141,73.65,29,13136.0
527142,140.60000000000002,52,13722.0
527143,206.07999999999998,208,17510.0
527144,478.1,162,14001.0
527145,5231.0599999999995,3082,12409.0
527146,103.62,90,17388.0
527147,67.5,50,14168.0
527148,141.3,120,18018.0
527149,601.29,377,15817.0
527151,287.51,46,
527152,274.40000000000003,28,
527153,162.9,12,
527154,240.64,30,
527155,1673.03,444,
527156,160.65,55,17202.0
527157,226.96,25,
527164,149.3,49,17390.0
527174,3950.97,976,
527192,539.71,310,16746.0
527194,493.5,364,15095.0
527196,23.25,5,15095.0
527197,348.0,96,15181.0
527201,280.71,369,13233.0
527204,1311.6,698,13802.0
527234,134.6,51,12691.0
527236,105.0,50,15400.0
527243,253.55,177,17536.0
527244,229.05,102,15957.0
527245,200.52,66,17090.0
527246,452.75,158,15967.0
527247,263.31,140,15957.0
527248,220.32,312,14776.0
527249,319.78,154,15571.0
527250,301.58000000000004,144,12445.0
527251,432.68,210,17687.0
527252,255.52,172,15207.0
527254,562.8,124,16336.0
527255,447.06,259,12437.0
527256,653.25,435,14913.0
527257,1108.44,1,15202.0
527258,2667.88,1,15202.0
527261,1351.8000000000002,580,13767.0
527262,281.13,319,15574.0
527264,345.01,1,
527265,281.92,424,16422.0
527266,265.3,140,15005.0
527267,140.88,35,14527.0
527268,153.2,145,13059.0
527271,2225.17,1,15202.0
527273,2225.71,1,
527274,379.8,444,16656.0
527275,57.599999999999994,80,16656.0
527276,8.8,4,
527277,805.38,549,16779.0
527278,1125.08,799,13692.0
527279,819.55,345,17822.0
527280,313.47,183,16576.0
527281,310.0,210,13999.0
527282,129.97,111,17822.0
527283,321.5,186,15651.0
527284,43.35,7,12748.0
527285,138.49,51,17822.0
527286,292.83,143,12987.0
527287,90.0,72,15686.0
527288,340.0,83,12417.0
527290,306.0,72,13145.0
527291,269.8,40,
527292,339.28,44,
527293,674.9,54,
527294,59.5,10,17675.0
527295,54.75,13,
527296,427.45,132,12712.0
527297,1004.82,556,15615.0
527298,83.4,12,15615.0
527299,303.85,131,16103.0
527300,334.44,108,15380.0
527301,144.29,53,17938.0
527302,143.8,68,13538.0
527303,44.550000000000004,9,17888.0
527304,124.45,44,17316.0
527306,677.05,351,13052.0
527309,35.9,16,13052.0
527316,480.48,244,13655.0
527318,135.32,130,16253.0
527320,520.0,443,14868.0
527321,125.96,1,
527323,86.25,47,14868.0
527328,315.82,263,12748.0
527330,158.65,1,
527331,380.15,253,13140.0
527333,530.31,1,
527334,2.55,3,
527335,217.43,135,16650.0
527336,156.1,134,18151.0
527337,0.0,3,
527338,532.5,258,16810.0
527340,830.12,1,
527341,0.0,74,
527343,0.0,83,
527344,305.11,289,13069.0
527345,23.75,11,13666.0
527347,19.8,4,14341.0
527348,329.12,188,14341.0
527349,734.8199999999999,506,16232.0
527350,250.98,229,12415.0
527351,2.54,4,
527352,15.45,3,
527354,1356.0,200,18102.0
527355,567.67,357,17597.0
527356,257.0,115,16104.0
527358,369.85,153,16782.0
527359,239.36,158,14451.0
527360,749.66,972,16767.0
527361,660.4,363,15034.0
527362,364.02,150,14907.0
527363,138.75,75,14810.0
527364,312.88,84,13089.0
